COLUMN01,COLUMN02,COLUMN03,COLUMN04,COLUMN05,COLUMN06,COLUMN07,COLUMN08,COLUMN09,COLUMN10,COLUMN11,COLUMN12,COLUMN13,COLUMN14,COLUMN15,COLUMN16,COLUMN17,COLUMN18,COLUMN19,COLUMN20,COLUMN21,COLUMN22,COLUMN23,COLUMN24,COLUMN25,COLUMN26,COLUMN27,COLUMN28,COLUMN29,COLUMN30,COLUMN31,COLUMN32,COLUMN33,COLUMN34,COLUMN35,COLUMN36,COLUMN37,COLUMN38,COLUMN39,COLUMN40,COLUMN41,COLUMN42,COLUMN43,COLUMN44,COLUMN45,COLUMN46,COLUMN47,COLUMN48,COLUMN49,COLUMN50,COLUMN51,COLUMN52,COLUMN53,COLUMN54,COLUMN55
33043,000009.SZ,93315000,139600,139700,137500,138500,138500,138600,138700,138800,138900,139000,139100,139200,139400,139500,2000,300,17300,15700,17400,22700,13300,1400,3000,4400,138200,138100,138000,137900,137800,137700,137600,137500,137400,137300,2900,1700,2700,1200,200,35900,21400,48100,13900,24200,2416000,33466024,1633300,6045260,153600,125600,134900,147700
33540,000009.SZ,93318000,139600,139700,137500,138200,138600,138800,138900,139000,139100,139200,139400,139500,139600,139700,2000,15700,17400,22700,13300,1400,3000,4400,3700,5660,138200,138100,138000,137900,137800,137700,137600,137500,137400,137300,2800,1600,7600,87700,52200,31400,26700,48600,13400,24200,2545600,35256684,1791200,6019660,153600,125600,135200,147700
34040,000009.SZ,93321000,139600,139700,137500,138400,138300,138400,138500,138600,138800,138900,139000,139100,139200,139400,1700,8500,3300,7300,17100,17400,22700,13300,1400,3000,138200,138000,137900,137800,137700,137600,137500,137400,137300,137200,200,6000,49900,53300,27800,31400,48600,13400,24200,7100,2549000,35303714,1778700,6052760,153600,125600,135100,147700
34535,000009.SZ,93324000,139600,139700,137500,138200,138200,138300,138400,138500,138600,138800,138900,139000,139100,139200,4700,500,3000,12300,9600,17200,17400,22700,13300,1400,138100,138000,137900,137800,137700,137600,137500,137400,137300,137200,5000,11200,50100,54300,27800,34000,49300,13400,24200,7100,2558400,35433749,1800400,6066760,153600,125600,135100,147700
35019,000009.SZ,93327000,139600,139700,137500,138200,138300,138400,138500,138600,138800,138900,139000,139100,139200,139400,4400,2400,16200,10600,17200,17400,22700,13300,1400,3000,138200,138100,138000,137900,137800,137700,137600,137500,137400,137300,2100,5600,20500,50300,54300,32800,34500,48300,13000,24100,2567400,35558146,1843200,6160960,153600,125600,135200,147700
35528,000009.SZ,93330000,139600,139700,137500,138200,138300,138400,138500,138600,138800,138900,139000,139100,139200,139400,4400,2400,15500,14300,18200,17400,22700,13300,1400,3000,138200,138100,138000,137900,137800,137700,137600,137500,137400,137300,1600,7500,28300,52700,53500,31700,35600,53000,12900,24100,2573700,35645201,1883300,6164000,153600,125600,135200,147700
36026,000009.SZ,93333000,139600,139700,137500,138200,138300,138400,138500,138600,138800,138900,139000,139100,139200,139400,2400,7400,15500,16300,18200,17400,22700,13300,1400,3000,138200,138100,138000,137900,137800,137700,137600,137500,137400,137300,1900,7500,28300,53700,55200,33200,35600,54200,12100,24100,2583400,35779291,1890600,6170900,153600,125600,135200,147700
36536,000009.SZ,93336000,139600,139700,137500,138300,138400,138500,138600,138800,138900,139000,139100,139200,139400,139500,11100,20200,16300,18100,17400,22700,13300,1400,3000,4200,138300,138200,138100,138000,137900,137800,137700,137600,137500,137400,4200,4400,7400,28700,5900,12800,35900,35600,58900,10700,2629200,36412402,1813900,6179600,153600,125600,135100,147700
37035,000009.SZ,93339000,139600,139700,137500,138300,138400,138500,138600,138800,138900,139000,139100,139200,139400,139500,21100,16900,16300,18100,17900,22700,13300,1400,3000,4800,138300,138200,138100,138000,137900,137800,137700,137600,137500,137400,6100,6300,7400,28700,5900,13000,36000,41500,59700,10700,2634200,36481552,1848600,6196900,153600,125600,135100,147700
37519,000009.SZ,93342000,139600,139700,137500,138400,138400,138500,138600,138800,138900,139000,139100,139200,139400,139500,11100,16900,15100,18100,17900,23200,13300,1400,3000,4800,138300,138200,138100,138000,137900,137800,137700,137600,137500,137400,6500,25100,12600,33500,5700,13500,36500,42800,60200,10700,2646600,36653144,1890800,6181200,153600,125600,135200,147700
38020,000009.SZ,93345000,139600,139700,137500,138400,138400,138500,138600,138800,138900,139000,139100,139200,139400,139500,11500,16900,15100,18100,17900,23200,13300,1400,3000,4800,138300,138200,138100,138000,137900,137800,137700,137600,137500,137400,4700,24800,21300,32600,5800,13500,36500,44300,60500,10700,2654400,36761043,1904000,6189900,153600,125600,135200,147700
38516,000009.SZ,93348000,139600,139700,137500,138300,138300,138400,138500,138600,138700,138800,138900,139000,139100,139200,600,11000,16900,15100,5000,18100,17900,23200,13300,1400,138100,138000,137900,137800,137700,137600,137500,137400,137300,137200,18800,32600,5900,14200,36500,44800,62000,10700,14100,8100,2692400,37286240,1941000,6211300,153600,125600,135100,147700
39018,000009.SZ,93351000,139600,139700,137500,138400,138500,138600,138700,138800,138900,139000,139100,139200,139400,139500,33600,15100,5000,18100,17900,24200,13300,1400,3000,4900,138400,138300,138100,138000,137900,137800,137700,137600,137500,137400,600,8200,18800,33500,5900,14200,36700,44800,62000,10700,2751000,38097432,1976200,6218100,153600,125600,135200,147700
39569,000009.SZ,93354000,139600,139700,137500,138300,138500,138600,138700,138800,138900,139000,139100,139200,139400,139500,33880,13300,15000,18100,17900,24400,13300,1400,3000,4900,138300,138100,138000,137900,137800,137700,137600,137500,137400,137300,27000,19200,43500,5900,15200,36700,44800,64400,10700,14100,2764600,38285531,2018600,6243680,153600,125600,135200,147700
40010,000009.SZ,93357000,139600,139700,137500,138300,138300,138400,138500,138600,138700,138800,138900,139000,139100,139200,5400,11200,54680,13300,15000,18100,17900,24300,13300,1400,138200,138100,138000,137900,137800,137700,137600,137500,137400,137300,200,20200,43500,5900,15200,36700,43400,65100,10700,14100,2792400,38670009,1996000,6296180,153600,125600,135200,147600
40504,000009.SZ,93400000,139600,139700,137500,138400,138500,138600,138700,138800,138900,139000,139100,139200,139400,139500,54600,10700,15000,18100,17900,24300,13300,1400,4000,4900,138400,138200,138100,138000,137900,137800,137700,137600,137500,137400,1020,500,26200,44200,5900,15200,36700,43700,63900,10700,2826880,39147004,2003420,6262000,153600,125600,135200,147700
41005,000009.SZ,93403000,139600,139700,137500,138200,138200,138300,138400,138500,138600,138700,138800,138900,139000,139100,280,2500,47200,54500,10700,15000,18600,17900,24300,13300,138100,138000,137900,137800,137700,137600,137500,137400,137300,137200,26200,43700,5900,15200,36700,96700,67500,10700,14100,10100,2832300,39221946,2062400,6318180,153600,125600,135200,147600
41513,000009.SZ,93406000,139600,139700,137500,138400,138400,138500,138600,138700,138800,138900,139000,139100,139200,139400,18100,33700,10300,15000,18600,17900,24300,13300,2200,4000,138300,138200,138100,138000,137900,137800,137700,137600,137500,137400,100,17300,26200,43700,5900,18200,37700,96700,67800,10700,2840900,39340913,2085400,6280500,153600,125600,135300,147700
42006,000009.SZ,93409000,139600,139700,137500,138300,138400,138500,138600,138700,138800,138900,139000,139100,139200,139400,23300,33700,9300,15000,18600,17900,24300,13300,2200,4000,138300,138200,138100,138000,137900,137800,137700,137600,137500,137400,17400,19500,26200,45600,8900,28200,37700,96700,67900,10700,2843600,39378254,2138300,6289000,153600,125600,135300,147700
42507,000009.SZ,93412000,139600,139700,137500,138400,138400,138500,138600,138700,138800,138900,139000,139100,139200,139400,22900,4300,9300,15000,18600,17900,24100,13300,2200,4000,138200,138100,138000,137900,137800,137700,137600,137500,137400,137300,15200,30800,51100,9000,28200,37700,96700,68900,10700,14100,2871000,39757162,2137300,6268400,153600,125600,135300,147700
42978,000009.SZ,93415000,139600,139700,137500,138200,138300,138400,138500,138600,138700,138800,138900,139000,139100,139200,3300,11400,7900,9300,15000,18600,17900,24100,13300,2200,138200,138100,138000,137900,137800,137700,137600,137500,137400,137300,12900,31200,53100,9000,29900,37700,98000,69200,10700,14300,2912000,40324232,2146800,6276900,153600,125600,135300,147700
43487,000009.SZ,93418000,139600,139700,137500,138200,138200,138300,138400,138500,138600,138700,138800,138900,139000,139100,7800,44400,33800,7900,19300,15000,18600,17900,24100,13300,138100,138000,137900,137800,137700,137600,137500,137400,137300,137200,21100,53300,9000,34900,37700,97800,70100,10500,14300,10100,2940100,40712558,2131300,6381500,153600,125600,135300,147600
43998,000009.SZ,93421000,139600,139700,137500,138300,138300,138400,138500,138600,138700,138800,138900,139000,139100,139200,41900,34900,7400,19300,15000,18600,17900,24100,13300,2200,138100,138000,137900,137800,137700,137600,137500,137400,137300,137200,1000,53000,9000,28500,37700,98700,65100,10500,14300,10100,2974300,41185019,2107600,6371100,153600,125600,135200,147600
44545,000009.SZ,93424000,139600,139700,137500,138100,138200,138300,138400,138500,138600,138700,138800,138900,139000,139100,1000,41500,34900,7400,19300,15000,18600,17900,24100,13300,138100,138000,137900,137800,137700,137600,137500,137400,137300,137200,200,53600,9000,28500,40200,99200,65100,10500,14300,10100,2981000,41277601,2120000,6373000,153600,125600,135200,147600
45005,000009.SZ,93427000,139600,139700,137500,138100,138100,138300,138400,138500,138600,138700,138800,138900,139000,139100,1000,41500,34900,7400,19300,15000,18600,17900,24100,13300,138000,137900,137800,137700,137600,137500,137400,137300,137200,137100,54800,9000,28500,40700,99200,70100,10500,14300,10100,30500,2993800,41454403,2128800,6372900,153600,125600,135300,147600
45490,000009.SZ,93430000,139600,139700,137500,138100,138100,138200,138300,138400,138500,138600,138700,138800,138900,139000,1600,4300,68200,34900,4400,17300,15000,18600,17900,24100,138000,137900,137800,137700,137600,137500,137400,137300,137200,137100,53200,9000,28500,40700,99200,70100,10500,14300,10100,30000,2999600,41534473,2139200,6423500,153600,125600,135200,147600
46002,000009.SZ,93433000,139600,139700,137500,138000,138000,138100,138200,138300,138400,138500,138600,138700,138800,138900,11100,5200,4400,68200,34900,4400,17300,15000,18600,17900,137900,137800,137700,137600,137500,137400,137300,137200,137100,137000,9000,25200,39000,99200,70100,10500,14300,10100,30000,186200,3053900,42283813,2083400,6445300,153600,125600,135200,147600
46480,000009.SZ,93436000,139600,139700,137500,137800,138000,138100,138200,138300,138400,138500,138600,138700,138800,138900,33800,9200,9900,65700,34900,3800,17300,15000,18600,17900,137800,137700,137600,137500,137400,137300,137200,137100,137000,136900,22600,39000,98500,70100,10500,14300,10600,30000,186200,18400,3070200,42508588,2071900,6491500,153600,125600,135200,147500
47002,000009.SZ,93439000,139600,139700,137500,137800,137900,138000,138100,138200,138300,138400,138500,138600,138700,138800,20500,44500,11200,10200,65700,34900,3800,17300,15000,18600,137800,137700,137600,137500,137400,137300,137200,137100,137000,136900,19300,44000,99400,69600,10500,14300,10600,30000,186300,18400,3089400,42773270,2074200,6528700,153600,125600,135200,147500
47490,000009.SZ,93442000,139600,139700,137500,137900,137900,138000,138100,138200,138300,138400,138500,138600,138700,138800,5700,43000,7200,10900,65700,34900,7400,17300,15000,18600,137800,137700,137600,137500,137400,137300,137200,137100,137000,136900,20600,44000,99400,76300,10500,14300,10600,30400,186500,18400,3104800,42985630,2079700,6513700,153600,125600,135200,147500
47989,000009.SZ,93445000,139600,139700,137500,137800,137900,138000,138100,138200,138300,138400,138500,138600,138700,138800,5100,38400,7200,5200,65700,34900,7400,17300,15000,18600,137800,137700,137600,137500,137400,137300,137200,137100,137000,136900,3500,44200,100500,81800,10500,16300,10600,30400,186500,18400,3124900,43262614,2071600,6506000,153600,125600,135200,147500
48492,000009.SZ,93448000,139600,139700,137500,137900,138000,138100,138200,138300,138400,138500,138600,138700,138800,138900,38400,7200,5200,65700,34900,3800,17300,15000,18600,17900,137900,137700,137600,137500,137400,137300,137200,137100,137000,136900,400,34200,100800,82300,10800,16300,10600,30500,186500,18400,3155200,43680126,2063400,6484700,153600,125600,135100,147500
48988,000009.SZ,93451000,139600,139700,137500,137700,137800,137900,138000,138100,138200,138300,138400,138500,138600,138700,800,9600,35200,7200,5200,41700,33100,3800,17300,15000,137700,137600,137500,137400,137300,137200,137100,137000,136900,136800,10800,100800,82300,10800,16300,10600,30500,186000,18400,47100,3194000,44214608,2039700,6471700,153600,125600,135100,147500
49481,000009.SZ,93454000,139600,139700,137500,137600,137600,137700,137900,138000,138100,138200,138300,138400,138500,138600,55000,7600,13900,35200,7200,5200,41700,33100,3800,17300,137500,137400,137300,137200,137100,137000,136900,136800,136700,136600,80300,11800,16600,10600,31000,186000,18400,47100,14500,40900,3327600,46053282,1929000,6538200,153600,125600,135000,147400
49978,000009.SZ,93457000,139600,139700,137500,137600,137600,137700,137800,137900,138000,138100,138200,138300,138400,138500,18000,10200,8900,16500,35200,3000,3500,41700,32100,3800,137500,137400,137300,137200,137100,137000,136900,136800,136700,136600,80600,11900,16600,11200,31000,185700,18400,47100,14500,40900,3364600,46562402,1933400,6539000,153600,125600,135000,147500
50476,000009.SZ,93500000,139600,139700,137500,137500,137600,137700,137800,137900,138000,138100,138200,138300,138400,138500,13700,11800,8300,25200,37700,3000,3300,41700,32100,3800,137500,137400,137300,137200,137100,137000,136900,136800,136700,136600,59800,16900,16600,11200,31000,186400,18400,47100,14500,40900,3391300,46929584,1919000,6549600,153600,125600,134900,147500
50987,000009.SZ,93503000,139600,139700,137100,137500,137400,137500,137700,137800,137900,138000,138100,138200,138300,138400,500,48409,11800,8300,25200,37700,3000,2800,26700,31100,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,700,42600,187700,18400,47100,14500,40900,72900,15500,12400,3566500,49336145,1832000,6560909,153600,125600,134800,147500
51465,000009.SZ,93506000,139600,139700,137100,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,45700,14100,3500,11800,8300,25200,37000,3000,2700,26700,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,3100,29000,183700,18400,48100,14500,42700,72900,15500,12600,3636400,50296913,1824700,6586000,153600,125600,134800,147400
51954,000009.SZ,93509000,139600,139700,137000,137200,137500,137600,137700,137800,137900,138000,138100,138200,138300,138400,15900,3500,11800,8300,25200,37000,3000,2700,26700,31100,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,400,4400,167400,21400,50100,15500,42700,72900,15500,12600,3751500,51876640,1789900,6543600,153600,125600,134800,147500
52480,000009.SZ,93512000,139600,139700,137000,137200,137300,137500,137600,137700,137800,137900,138000,138100,138200,138300,2300,12200,4300,11800,8300,25200,37000,3000,2700,26700,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,7000,3300,164800,21400,50100,15500,42700,72900,15500,12600,3767200,52092159,1795600,6543000,153600,125600,134800,147500
52963,000009.SZ,93515000,139600,139700,137000,137200,137200,137300,137500,137600,137700,137800,137900,138000,138100,138200,5900,3600,13600,4300,11800,8000,25200,37000,3000,2700,137100,137000,136900,136800,136700,136600,136500,136400,136300,136200,1100,14800,21500,49600,15500,41700,72900,15500,12600,30100,3948700,54579134,1646900,6550800,153600,125600,134500,147500
53464,000009.SZ,93518000,139600,139700,137000,137100,137200,137300,137500,137600,137700,137800,137900,138000,138100,138200,10700,3700,14500,4600,11800,8000,25200,37000,3000,1800,137100,137000,136900,136800,136700,136600,136500,136400,136300,136200,5300,500,22100,49600,15500,41700,65500,15500,12600,31000,4008100,55393434,1638400,6568400,153600,125600,134500,147500
53954,000009.SZ,93521000,139600,139700,137000,137300,137300,137500,137600,137700,137800,137900,138000,138100,138200,138300,100,10700,1100,11800,8000,25200,37000,3000,1800,26700,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,17300,21600,2100,25200,50100,15500,41700,65700,15500,12200,4042100,55859933,1691400,6547500,153600,125600,134600,147500
54464,000009.SZ,93524000,139600,139700,137000,137100,137300,137500,137600,137700,137800,137900,138000,138100,138200,138300,100,27300,1100,9500,8000,25200,37000,3000,1800,26700,137100,137000,136900,136800,136700,136600,136500,136400,136300,136200,10600,10400,20200,50400,15500,41700,66700,15500,14200,36000,4066800,56198658,1669600,6570200,153600,125600,134600,147500
54967,000009.SZ,93527000,139600,139700,137000,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,35600,10700,1100,9500,8000,25200,30800,3000,1800,26700,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,25900,8400,25200,20200,50600,15500,41700,66700,15900,14200,4091900,56542968,1711400,6594700,153600,125600,134600,147500
55449,000009.SZ,93530000,139600,139700,137000,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,31400,10700,1100,9500,8000,25200,29200,3000,1800,27700,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,16400,13800,34400,20700,53600,15500,41700,66900,15900,14200,4113700,56842215,1728600,6625300,153600,125600,134600,147500
55942,000009.SZ,93533000,139600,139700,137000,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,49500,10700,1100,1900,8000,6000,26200,2900,1800,27700,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,8200,6900,38900,20800,55700,15800,36700,66900,15900,14900,4192900,57928742,1735900,6616100,153600,125600,134600,147500
56523,000009.SZ,93536000,139600,139700,137000,137400,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,48600,8000,1100,1900,8000,6000,26200,2900,1800,27700,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,3100,15800,41600,22800,57500,16100,36900,67400,15900,15200,4213000,58204572,1765800,6604100,153600,125600,134600,147500
56956,000009.SZ,93539000,139600,139700,137000,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,45800,8000,1100,1900,18000,6000,24400,2900,1800,1000,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,6400,7300,41900,34100,59500,16100,36900,67300,15900,15200,4279500,59116795,1774200,6638200,153600,125600,134600,147600
57455,000009.SZ,93542000,139600,139700,137000,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,37100,8000,1100,1900,18000,6000,23000,2600,1800,1000,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,44400,11000,47700,34100,59500,16100,36900,67300,15900,15200,4316900,59630121,1826100,6641500,153600,125600,134700,147600
57946,000009.SZ,93545000,139600,139700,137000,137400,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,38400,8400,1500,1900,18000,6000,23000,2600,1800,1000,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,900,50000,59900,35600,60500,16100,37600,70700,15900,15200,4456300,61542216,1842100,6656600,153600,125600,134700,147600
58454,000009.SZ,93548000,139600,139700,137000,137200,137200,137300,137400,137500,137600,137700,137800,137900,138000,138100,9900,100,37500,8400,1500,1900,18000,6000,23000,2600,137100,137000,136900,136800,136700,136600,136500,136400,136300,136200,24100,59500,35600,60700,16100,37600,71300,15900,15200,38800,4483100,61909828,1816800,6665900,153600,125600,134700,147500
58946,000009.SZ,93551000,139600,139700,137000,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,35700,8400,1500,300,18000,6000,23000,2600,1800,1000,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,400,10900,66300,35600,71200,16100,37900,72100,15900,15400,4511800,62303632,1825600,6657700,153600,125600,134700,147600
59448,000009.SZ,93554000,139600,139700,137000,137400,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,14400,8300,1500,300,18000,6000,23000,2600,1800,1000,137300,137200,137100,137000,136900,136800,136700,136600,136500,136400,100,7800,11400,67300,35600,71200,6100,38400,72900,15900,4517200,62377786,1827500,6706700,153600,125600,134700,147500
59947,000009.SZ,93557000,139600,139700,137000,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,14600,7800,1500,300,18000,6000,23000,2600,1800,1000,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,29500,26500,70700,38000,72000,6100,38400,72900,15900,15400,4521400,62435411,1882700,6706400,153600,125600,134700,147500
60441,000009.SZ,93600000,139600,139700,137000,137200,137400,137500,137600,137700,137800,137900,138000,138100,138200,138300,27000,7800,1500,8300,18000,6000,23000,2600,1800,1000,137200,137100,137000,136900,136800,136700,136600,136500,136400,136300,28200,29200,76000,38000,76000,6100,38400,73400,15900,15400,4540600,62698990,1898000,6684700,153600,125600,134700,147500
60922,000009.SZ,93603000,139600,139700,137000,137200,137200,137300,137400,137500,137600,137700,137800,137900,138000,138100,4200,1500,29200,8300,5500,8300,18000,500,23000,2600,137100,137000,136900,136800,136700,136600,136500,136400,136300,136200,31100,79100,34900,76000,6100,38400,74700,15900,15400,46000,4586400,63327449,1880500,6693700,153600,125600,134700,147500
